show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num
s1706,movie,The Life Ahead,edoardo ponti,"sophia loren, ibrahima gueye, renato carpentieri, diego iosif pirvu, massimiliano rossi, abril zamora, babak karimi",italy,2020-11-13,2020,pg-13,95 min,"Dramas, International Movies",A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.,95.0
s1707,tv show,The Minions of Midas,mateo gil,"luis tosar, marta belmonte, guillermo toledo, carlos blanco, marta milans, goize blanco, elena irureta, bea segura, jorge andreu, daniel holguín, adolfo fernández, fernando barona, juan blanco, ahmed boulane, pepe ocio, vito sanz, adelfa calvo, joaquín climent, carmelo gómez, miguel ángel solá",spain,2020-11-13,2020,tv-ma,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A millionaire publisher gets a blackmail note — his decision can mean life or death. Inspired by a Jack London story but set in contemporary Madrid.,1.0
s1708,movie,A Very Special Love,cathy garcia-molina,"john lloyd cruz, sarah geronimo, dante rivero, rowell santiago, johnny revilla, bing pimental, daphne oseña-paez, al tantay, irma adlawan, arno morales, miles ocampo",philippines,2020-11-12,2008,tv-g,107 min,"International Movies, Romantic Movies","After landing a job working for her longtime crush, an optimistic woman realizes that the man of her dreams isn't exactly who she envisioned.",107.0
s1709,tv show,Ethos,unknown,"öykü karayel, fatih artman, funda eryiğit, defne kayalar, settar tanrıöğen, tülin özen, alican yücesoy, bige önal",turkey,2020-11-12,2020,tv-ma,1 Season,"International TV Shows, TV Dramas",A group of individuals in Istanbul transcend sociocultural boundaries and find connection as their fears and wishes intertwine.,1.0
s1710,movie,First Love,paul soriano,"aga muhlach, bea alonzo, sandy andolong, albie casiño, edward barber, maureen mann, tim donadt, giselle toengi, raymond lauchengco, beverly salviejo",philippines,2020-11-12,2018,tv-ma,123 min,"Dramas, International Movies, Romantic Movies",A chance encounter soon intertwines the lives of a reserved businessman and a vibrant photographer who is living with a grave heart condition.,123.0
s1711,movie,Fruitvale Station,ryan coogler,"michael b. jordan, melonie diaz, octavia spencer, kevin durand, chad michael murray, ahna o'reilly, ariana neal, keenan coogler, trestin george, joey oglesby",united states,2020-11-12,2013,r,85 min,"Dramas, Independent Movies","This dramatic rendering of a real-life tragedy recounts the final hours of Oscar Grant, shot by San Francisco transit police on New Year's Day, 2009.",85.0
s1712,tv show,Graceful Friends,unknown,"yu jun-sang, song yoon-a, bae soo-bin, kim sung-oh, jung seok-yong, kim won-hae",south korea,2020-11-12,2020,tv-ma,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","When a sudden death brings everyone’s dirty secrets to the surface, the lives and marriages of a group of close-knit friends unravel out of control.",1.0
s1713,movie,Ludo,anurag basu,"abhishek bachchan, aditya roy kapur, rajkummar rao, sanya malhotra, fatima sana shaikh, pankaj tripathi, rohit saraf, shalini vatsa, pearle maaney",india,2020-11-12,2020,tv-ma,150 min,"Comedies, Dramas, International Movies","From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",150.0
s1714,movie,Memories of a Teenager,lucas santa ana,"renato quattordio, malena narvay, thomás lepera, jerónimo giocondo bosia, tomás wicz, tomás raimondi, majo chicar, agustina cabo",argentina,2020-11-12,2019,tv-ma,97 min,"Dramas, International Movies, LGBTQ Movies","To cope with a friend's death, a teen blogs about his daily life but falls further into an existential crisis while experiencing a sexual awakening.",97.0
s1715,movie,Prom Night,nelson mccormick,"brittany snow, scott porter, jessica stroup, dana davis, collins pennie, kelly blatz, james ransone, brianne davis, kellan lutz, mary mara, ming-na wen, johnathon schaech, idris elba","united states, canada",2020-11-12,2008,pg-13,88 min,Horror Movies,"On prom night, a high school senior still struggling with her nightmare past tries to evade a killer bent on ending the party for her and her friends.",88.0
s1716,tv show,A Queen Is Born,carla barros,"gloria groove, alexia twister",brazil,2020-11-11,2020,tv-14,1 Season,"International TV Shows, Reality TV",Gloria Groove and Alexia Twister make drag dreams come true as they help six artists find the confidence to own the stage in this makeover show.,1.0
s1717,tv show,Aunty Donna's Big Ol' House of Fun,unknown,"mark samual bonanno, broden kelly, zachary ruane, ed helms, kristen schaal, weird al yankovic, kia stevens, paul f. tompkins, tawny newsome",australia,2020-11-11,2020,tv-ma,1 Season,TV Comedies,"Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters.",1.0
s1718,tv show,The Liberator,unknown,"bradley james, martin sensmeier, jose miguel vasquez, forrest goodluck, bryan hibbard, matt mercurio, harrison stone, billy breed, tatanka means, kiowa gordon",united states,2020-11-11,2020,tv-ma,1 Season,"TV Action & Adventure, TV Dramas","A diverse, deeply brave crew of ragtag soldiers become some of the most heroic fighters of the European invasion in World War II. Based on true events.",1.0
s1719,tv show,Trial 4,unknown,unknown,united states,2020-11-11,2020,tv-ma,1 Season,"Crime TV Shows, Docuseries","Charged as a teen in the 1993 killing of a Boston cop, Sean K. Ellis fights to prove his innocence while exposing police corruption and systemic racism.",1.0
s1720,movie,We Are All For The Fatherland,unknown,unknown,"lebanon, canada, france",2020-11-11,1979,tv-14,74 min,"Documentaries, International Movies","After the 1978 Israeli invasion of Lebanon, children try to sing the national anthem as citizens search for hope in the war-torn South.",74.0
s1721,movie,What We Wanted,ulrike kofler,"lavinia wilson, elyas m'barek, anna unterberger, lukas spisser, iva höpperger, fedor teyml, marta manduca, maria hofstätter, tina haller",austria,2020-11-11,2020,tv-ma,93 min,"Dramas, International Movies",A couple facing fertility issues finds their marriage tested on a vacation to a Sardinian resort — and the family next door only adds to the tension.,93.0
s1722,tv show,A Lion in the House,"steven bognar, julia reichert",unknown,united states,2020-11-10,2006,tv-14,1 Season,TV Shows,Five kids and their resilient families navigate the treatments and traumas of pediatric cancer in this documentary filmed over the course of six years.,1.0
s1723,tv show,DASH & LILY,unknown,"midori francis, austin abrams, dante brown, troy iwata",united states,2020-11-10,2020,tv-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",Opposites attract at Christmas as cynical Dash and sunny Lily trade messages and dares in a red notebook they pass back and forth around New York City.,1.0
s1724,tv show,Bakugan: Armored Alliance,unknown,unknown,unknown,2020-11-06,2020,tv-y7,1 Season,"Anime Series, Kids' TV","Dan Kouzo and his crew of heroic brawlers battle both challengers and powerful, evil forces as they work to protect humans and the Bakugan.",1.0
s1725,tv show,Bakugan: Battle Planet,unknown,"jonah wineberg, deven christian mack, margarita valderrama, ticoon kim, jason deline, will bowes","japan, canada, united states",2020-11-06,2018,tv-pg,1 Season,"Anime Series, Kids' TV",Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.,1.0
s1726,movie,Citation,kunle afolayan,"temi otedola, jimmy jean-louis, joke silva, gabriel afolayan, adjetey anang, ini edo, sadiq daba, wole olowomojuore, yomi fash-lanso, bukunmi oluwashina, bienvenu neba, ray reboul, ibukun awosika, seun kuti",nigeria,2020-11-06,2020,tv-ma,151 min,"Dramas, International Movies",A bright student in Nigeria takes on the academic establishment when she reports a popular professor who tried to rape her. Based on real events.,151.0
s1727,tv show,Country Ever After,unknown,unknown,united states,2020-11-06,2020,tv-pg,1 Season,Reality TV,"Country artist Coffey Anderson and his wife, hip-hop dancer Criscilla, juggle family life, career goals and tests of faith in this reality series.",1.0
s1728,movie,Girl's Revenge,weica wang,"wang yu-ping, yuri chen, shiny yao, pii liu, mike lin, edison song, xia teng-hong, moon lee",taiwan,2020-11-06,2020,tv-ma,82 min,"Dramas, International Movies","After a sex video subjects her friend to mockery and bullying, a transfer student sets out to reveal the truth as campus secrets come to light.",82.0
s1729,movie,The Endless Trench,"aitor arregi, jon garaño, jose mari goenaga","antonio de la torre, belén cuesta, vicente vergara, josé manuel poga, emilio palacios","spain, france, canada",2020-11-06,2019,tv-ma,148 min,"Dramas, Independent Movies, International Movies","Fearing retribution, a Republican from the Spanish Civil War hides in his home for more than 30 years with the help of his wife. Based on true events.",148.0
s1730,movie,The Late Bloomer,kevin pollak,"johnny simmons, maria bello, brittany snow, kumail nanjiani, beck bennett, paul wesley, jane lynch, j.k. simmons, lenora crichlow",united states,2020-11-06,2016,r,95 min,Comedies,"A sex therapist with pituitary issues finally gets to experience puberty in all its glory at age 30, when an operation unleashes his raging hormones.",95.0
s1731,tv show,Wrong Kind of Black,unknown,"clarence ryan, aaron l. mcgrath, lisa flanagan, tommy lewis, nilbi yasserie, christopher ketchup, boori monty pryor, jacek koman, colin lane, arthur angel, toby truslove",australia,2020-11-06,2018,tv-ma,1 Season,"International TV Shows, TV Comedies, TV Dramas","In 1970s Melbourne, a DJ named Boori Monty Pryor and his brother Paul navigate racial tensions and police encounters amid disco and discrimination.",1.0
s1732,movie,A New York Christmas Wedding,otoja abit,"nia fairweather, chris noth, cooper koch, tyra ferrell, denny dillon, adriana demeo, otoja abit, david anzuelo, camilla harden, natasha goodman, avery whitted, tony d. head, joe perrino",united states,2020-11-05,2020,tv-ma,90 min,"Dramas, LGBTQ Movies, Romantic Movies","As her wedding nears, a bride-to-be is visited by an angel who reveals what could have been if she'd followed feelings for her childhood best friend.",90.0
s1733,movie,Alone/Together,antoinette jadaone,"liza soberano, enrique gil, adrian alandy, jasmine curtis-smith, sylvia sanchez, nonie buencamino, xia vigor, richard manabat",philippines,2020-11-05,2019,tv-14,103 min,"Dramas, International Movies, Romantic Movies","Eight years after their breakup, college sweethearts Christine and Raf reconnect at different points in their lives as feelings from the past resurface.",103.0
s1734,tv show,Carmel: Who Killed Maria Marta?,alejandro hartmann,unknown,argentina,2020-11-05,2020,tv-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows","A woman is found dead in her bathtub, with a puddle of blood nearby. Her husband theorizes she had an accident. But an autopsy tells a different story.",1.0
s1735,movie,Midnight at the Magnolia,maxwell mcguire,"natalie hall, evan williams, michael gordon shore, steve cumyn, albert brooks",canada,2020-11-05,2020,tv-g,87 min,"Comedies, Romantic Movies",Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated.,87.0
s1736,movie,One More Try,ruel s. bayani,"angel locsin, angelica panganiban, dingdong dantes, zanjoe marudo, miguel vergara, gina pareño, carmina villarroel, agot isidro",philippines,2020-11-05,2012,tv-14,102 min,"Dramas, International Movies, Romantic Movies","When her son's condition becomes severe, a woman reconnects with the biological father. But the reunion puts a strain on their respective relationships.",102.0
s1737,movie,Operation Christmas Drop,martin wood,"kat graham, alexander ludwig, virginia madsen, janet kidder, jeff joseph, bethany brown, trezzo mahoro, rohan campbell, aliza vellani, aaron douglas, xavier de guzman, bruce best",united states,2020-11-05,2020,tv-g,96 min,"Children & Family Movies, Comedies, Romantic Movies",A by-the-book political aide falls for a big-hearted Air Force pilot while looking to shut down his tropical base and its airborne Christmas tradition.,96.0
s1738,tv show,Paranormal,unknown,"ahmed amin, razane jammal, ayah samaha, samaa ibrahem, roshdy el shamy, reem abd el kader",egypt,2020-11-05,2020,tv-14,1 Season,"International TV Shows, TV Dramas, TV Horror","After a skeptical hematologist is plunged into a series of inexplicable events, he unwillingly becomes the go-to-guy for paranormal investigations.",1.0
s1739,movie,A Christmas Catch,unknown,"emily alatalo, lauren holly, yanic truesdale, franco lo presti, andrew bushell, genelle williams, kyana teresa, eric hicks",canada,2020-11-04,2018,tv-g,87 min,"Dramas, Romantic Movies",A cop working undercover to trail a possible diamond thief gets caught in a tricky spot when she finds new clues — and new feelings — for the suspect.,87.0
